"V1","V3","V4","V5","V6","C1","C2","C3","C4","C5"
0,0,0,-0.37786573,0,0,1,0,0,0
0.325093825904373,0.836106276154839,0.715474094651912,-0.37786573,1.83131062,1,1,1,1,1
0,0,0,-0.37786573,0,0,1,0,0,0
0,0,0,-0.37786573,0,0,1,0,0,0
0.775942143455851,0.340559607641916,1.14921460355096,-0.37786573,1.77646272,1,1,1,1,1
0.469339708899389,0.461253124571302,0.621215173023301,1.2940492,1.84654615,1,1,1,1,1
0.507073039621097,0.642712038906618,0.690827802881854,-0.37786573,2.40111944,1,1,1,1,1
0,0,0,-0.37786573,0,0,1,0,0,0
0.578329493720172,0.543082695024646,1.08900759424246,-0.37786573,2.07507914,1,1,1,1,1
0.686196822684588,0.402726129194381,1.09311726866164,1.4947949,1.84654615,1,1,1,1,1
0,0,0,-0.37786573,0,0,1,0,0,0
0,0,0,-0.37786573,0,0,1,0,0,0
0.789185540631201,0.307964342054138,0,-0.37786573,0,1,1,1,0,0
0,0,0,-0.37786573,0,0,1,0,0,0
0.613057856424879,0.516543280767389,1.01183613128491,-0.37786573,2.29751784,1,1,1,1,1
0.64945570321722,0.666142180837032,0.92184972400653,0.14235437,2.00804274,1,1,1,1,1
0.773131568071356,0.239402149087367,0,-0.37786573,0,1,1,1,0,0
0.738045223098276,0.274270731105495,1.00166025208764,1.7554647,2.08422044,1,1,1,1,1
0.308062224125119,0.489280279392144,0,-0.37786573,0,1,1,1,0,0
1.02429340914679,0.239402149087367,0.877756323000206,1.3401776,1.85264037,1,3,1,1,1
0.74369733788954,0.307964342054138,0.989812844445661,-0.37786573,2.27314094,1,1,1,1,1
0.363034542753484,1.4669604213919,0.970176368237837,-0.078640395,1.87701721,1,1,1,1,1
0,0,0,-0.37786573,0,0,1,0,0,0
0.719988117993427,0.0863273364205491,0,-0.37786573,0,1,1,1,0,0
0.762283923030304,1.04673776224004,0,-0.37786573,0,1,1,1,0,0
0,0,0,-0.37786573,0,0,1,0,0,0
1.13712599554108,0.0440949302180896,0,-0.37786573,0,1,1,1,0,0
0.798299292003122,0.340559607641916,1.17025136918692,1.2530572,2.34017734,1,1,1,1,1
0.50257441396873,0.568935940069666,0.992005834187804,0.8875532,2.04156094,1,1,1,1,1
0.860587293396955,0.594137604921084,0.941296918709618,-0.37786573,1.69114375,1,3,1,1,1
1.07400182703659,0.126848204792475,1.43559281275603,-0.37786573,1.73380324,1,2,1,1,1
0.855632263984948,0.0863273364205491,0.889266775913469,-0.37786573,1.75818008,1,3,1,1,1
0.646088035811542,1.17990896978821,0,-0.37786573,0,1,1,1,0,0
0,0,0,-0.37786573,0,0,1,0,0,0
1.50853770590296,0.165790874841792,0,-0.37786573,0,1,1,1,0,0
0,0,0,-0.37786573,0,0,1,0,0,0
0.5993853131012,0.618719727377594,1.01214288115013,-0.37786573,1.88615853,1,1,1,1,1
0.476201861703987,0.775703897769343,1.08971736251275,0.55885971,2.10250304,1,1,1,1,1
0,0,0,-0.37786573,0,0,1,0,0,0
0,0,0,-0.37786573,0,0,1,0,0,0
0.952702808343615,0.594137604921084,1.00568130167198,0.31537694,1.9227238,1,1,1,1,1
0.463922394714215,1.95174011743044,0.953567048220251,-0.37786573,1.62410742,1,1,1,1,1
0,0,0,-0.37786573,0,0,1,0,0,0
0,0,0,-0.37786573,0,0,1,0,0,0
0.593882225832029,0.432417741836329,0,-0.37786573,0,1,1,1,0,0
0.394121107548371,1.82928979133405,0.983047006976415,0.1656655,1.96538324,1,1,1,1,1
0.785254076232528,0.126848204792475,1.12087174841951,-0.37786573,1.99280724,1,1,1,1,1
0.689432303942281,0.946957494857731,0.843860704414299,-0.37786573,2.16953934,1,1,1,1,1
0.562048388476382,0.307964342054138,0.759468444479372,-0.37786573,1.43518686,1,1,1,1,1
0.295410622620693,0.489280279392144,1.08002098642142,0.81613818,1.51745872,1,1,1,1,1
0.585051551219856,1.13745897996086,1.26558556365601,-0.37786573,2.01108984,1,1,1,1,1
0.460615119791365,1.33369934354242,0.904410808193588,0.28041025,2.10555014,1,1,1,1,1
0.95296409559376,0.239402149087367,1.04680588371448,2.1639033,2.09945594,1,1,1,1,1
1.0252659976437,0.543082695024646,1.07153106352946,1.0244896,1.48394055,1,2,1,1,1
0,0,0,-0.37786573,0,0,1,0,0,0
0,0,0,-0.37786573,0,0,1,0,0,0
0.714531659010804,0.642712038906618,1.68005624214776,-0.37786573,1.22798366,1,3,1,1,1
0.681152470787542,0.165790874841792,0,-0.37786573,0,1,1,1,0,0
0.349512456456496,0.372125874164298,0.86184362734626,1.4954864,2.42854334,1,1,1,1,1
0.649544176782348,0.929314757845298,0.648497839312639,-0.37786573,1.62715453,1,3,1,1,1
0,0,0,-0.37786573,0,0,1,0,0,0
0.827228488203484,0.402726129194381,0,-0.37786573,0,1,3,1,0,0
0,0,0,-0.37786573,0,0,1,0,0,0
0.829004453102492,0.461253124571302,1.09565965058601,0.4363775,2.09945594,1,1,1,1,1
0,0,0,-0.37786573,0,0,1,0,0,0
0,0,0,-0.37786573,0,0,1,0,0,0
0.632502793298175,0.711417192825003,0.969376430345329,-0.37786573,2.27923514,1,1,1,1,1
0,0,0,-0.37786573,0,0,1,0,0,0
0.502779339065913,0.489280279392144,1.00907114360273,-0.37786573,2.07203194,1,1,1,1,1
0,0,0,-0.37786573,0,0,1,0,0,0
0.963489291064473,0.307964342054138,1.14371749711697,-0.37786573,1.73989745,1,3,1,1,1
0.729179976353931,0.816374772130568,0.524656899150695,-0.37786573,1.6088719,1,1,1,1,1
1.23121659501425,0.239402149087367,0.879859010983744,-0.37786573,1.58449505,1,2,1,1,1
0,0,0,-0.37786573,0,0,1,0,0,0
0,0,0,-0.37786573,0,0,1,0,0,0
0,0,0,-0.37786573,0,0,1,0,0,0
0.797307703013836,0.274270731105495,1.09537747897485,-0.37786573,1.93795933,1,3,1,1,1
0,0,0,-0.37786573,0,0,1,0,0,0
0.338706453185296,1.72246638661082,0.55369450310746,-0.12091651,2.33103594,1,1,1,1,1
0.820316678554565,0.6890358957988,1.32563607545558,-0.37786573,2.08726754,1,1,1,1,1
0,0,0,-0.37786573,0,0,1,0,0,0
0.624733856995506,0.754730862331323,0.927206295749913,1.5858664,2.25485834,1,1,1,1,1
0.520146734919779,0.340559607641916,1.06616989603981,1.6883958,1.73685034,1,1,1,1,1
0,0,0,-0.37786573,0,0,1,0,0,0
0,0,0,-0.37786573,0,0,1,0,0,0
0.641282807348446,0.816374772130568,1.07412885044925,0.024086612,2.29447074,1,1,1,1,1
0,0,0,-0.37786573,0,0,1,0,0,0
0.772427687062725,0.489280279392144,0.856482623869572,-0.37786573,1.72770902,1,3,1,1,1
0.425931253789417,0.402726129194381,0,-0.37786573,0,1,1,1,0,0
0.611496831364661,0.340559607641916,1.02509350854769,1.7070316,1.95014774,1,1,1,1,1
1.01205543382218,0.307964342054138,0.93270037814232,-0.37786573,1.29197289,1,2,1,1,1
0.435729551294205,0.489280279392144,0,-0.37786573,0,1,1,1,0,0
0.598175366653423,0.796246085703602,0,-0.37786573,0,1,1,1,0,0
0.554196682499782,0.754730862331323,0,-0.37786573,0,1,1,1,0,0
0,0,0,-0.37786573,0,0,1,0,0,0
0.842224598845165,0.126848204792475,0,-0.37786573,0,1,1,1,0,0
0.636275101016537,0.489280279392144,0,-0.37786573,0,1,1,1,0,0
0.629619072516426,0.126848204792475,0,-0.37786573,0,1,1,1,0,0
0.94450296576342,0.543082695024646,1.15175185348236,0.32729591,2.01413694,1,3,1,1,1
0,0,0,-0.37786573,0,0,1,0,0,0
0.54245001664247,0.489280279392144,0,-0.37786573,0,1,1,1,0,0
0,0,0,-0.37786573,0,0,1,0,0,0
0.575761312478328,0.775703897769343,0,-0.37786573,0,1,1,1,0,0
0.362563167276281,1.25975769681716,0.844223550965589,-0.37786573,1.58449505,1,1,1,1,1
0.436277176463486,1.22063009906933,0.95940366051973,-0.37786573,1.89834695,1,1,1,1,1
0.370195641953586,0.489280279392144,1.41653493333065,-0.37786573,1.65762559,1,1,1,1,1
0.44543277299276,1.13745897996086,1.17208263019767,-0.031524258,1.97452464,1,1,1,1,1
0.543237435409822,0.203273686557643,0,-0.37786573,0,1,1,1,0,0
0.424270355833718,1.19366776027948,0.666425810093789,-0.37786573,2.26399964,1,1,1,1,1
0.592103579160679,0.775703897769343,0.956813815805091,-0.37786573,2.02632544,1,1,1,1,1
0.660366714026517,0.6890358957988,1.05153474462726,-0.37786573,2.51690944,1,1,1,1,1
0.458261364149464,0.711417192825003,1.01780083780946,-0.37786573,2.02632544,1,1,1,1,1
0.58957057445555,0.594137604921084,0.962148039421089,0.2599307,2.08117334,1,1,1,1,1
0.582216755941404,1.39139743575772,0,-0.37786573,0,1,1,1,0,0
0,0,0,-0.37786573,0,0,1,0,0,0
0,0,0,-0.37786573,0,0,1,0,0,0
0.876787983432661,0.666142180837032,0.997156074629112,0.39337703,2.21219884,1,3,1,1,1
0,0,0,-0.37786573,0,0,1,0,0,0
0,0,0,-0.37786573,0,0,1,0,0,0
0.493515996840423,1.06244108396717,0.916633033282343,0.14235437,1.90444116,1,1,1,1,1
1.15633533085325,0.203273686557643,1.14961563685866,-0.37786573,1.77950982,1,2,1,1,1
0,0,0,-0.37786573,0,0,1,0,0,0
0,0,0,-0.37786573,0,0,1,0,0,0
0.626002687625515,0.203273686557643,1.05712137255301,-0.37786573,2.44987314,1,1,1,1,1
0.500522880302793,0.239402149087367,1.26379866486456,7.7221917,2.23657574,1,1,1,1,1
0,0,0,-0.37786573,0,0,1,0,0,0
1.08069204936745,0.274270731105495,0.973050857074379,0.7111064,1.69723797,1,3,1,1,1
0,0,0,-0.37786573,0,0,1,0,0,0
1.04386609954391,0.203273686557643,1.11576931159407,-0.37786573,1.2980671,1,2,1,1,1
0,0,0,-0.37786573,0,0,1,0,0,0
0,0,0,-0.37786573,0,0,1,0,0,0
0,0,0,-0.37786573,0,0,1,0,0,0
0.540380088134049,0.239402149087367,0,-0.37786573,0,1,1,1,0,0
0.997294361099276,0.516543280767389,0,-0.37786573,0,1,2,1,0,0
0.864162609114349,0.489280279392144,0,-0.37786573,0,1,3,1,0,0
1.23506622067768,0.0863273364205491,1.16473734746397,-0.37786573,1.74294455,1,3,1,1,1
0,0,0,-0.37786573,0,0,1,0,0,0
0,0,0,-0.37786573,0,0,1,0,0,0
0.512059172631655,0.432417741836329,1.10771815414985,0.79681101,1.82826352,1,1,1,1,1
0.574140919149144,0.239402149087367,0,-0.37786573,0,1,1,1,0,0
0.534045178475723,0.594137604921084,0.83236313913046,0.5962958,2.24876414,1,1,1,1,1
0.663163236408385,0.307964342054138,0.992005834187804,0.8875532,2.07507914,1,1,1,1,1
0.522861593804478,0.203273686557643,0.895489808926646,-0.37786573,2.27923514,1,1,1,1,1
0.750517944907484,0.165790874841792,0,-0.37786573,0,1,3,1,0,0
0,0,0,-0.37786573,0,0,1,0,0,0
0.866871331176936,0.402726129194381,0.926872352530889,1.2817352,1.84654615,1,3,1,1,1
0.357481782357058,0.543082695024646,1.11977071214342,-0.37786573,1.63629585,1,1,1,1,1
0,0,0,-0.37786573,0,0,1,0,0,0
0.530862610656639,0.461253124571302,0.911897680538809,1.0735484,2.08117334,1,1,1,1,1
0.934507042812048,0.203273686557643,0,-0.37786573,0,1,3,1,0,0
0,0,0,-0.37786573,0,0,1,0,0,0
0.470821694539059,0.816374772130568,0.680839369232097,0.090661615,1.92577091,1,1,1,1,1
1.81254787192588,0.0440949302180896,0,-0.37786573,0,1,1,1,0,0
0.423050612736636,0.340559607641916,0.901331770425975,-0.37786573,2.42244914,1,1,1,1,1
1.35993501605232,0.126848204792475,1.16157276847815,1.8158168,1.35596211,1,3,1,1,1
0.203030578745917,1.55641037195284,0.947041720266674,0.80744589,1.55402399,1,1,1,1,1
0,0,0,-0.37786573,0,0,1,0,0,0
0.900469627625076,0.73330851849469,0.607059624171174,-0.37786573,1.49003477,1,3,1,1,1
0.571657580510583,0.754730862331323,0.876703316613874,-0.37786573,1.75818008,1,1,1,1,1
0.629709314812273,0.855455969479736,0.930040351133726,0.23586229,2.14211544,1,1,1,1,1
1.76518586793711,0.165790874841792,0,-0.37786573,0,1,1,1,0,0
0,0,0,-0.37786573,0,0,1,0,0,0
0.521957459931145,0.340559607641916,1.23954110071062,1.0455948,2.13297414,1,1,1,1,1
0.71137650223219,0.372125874164298,1.02327532160944,-0.37786573,2.05374934,1,1,1,1,1
0.36785338570142,1.04673776224004,0.936180959254904,0.22796021,2.05984354,1,1,1,1,1
0,0,0,-0.37786573,0,0,1,0,0,0
1.59355545530033,0.126848204792475,0,-0.37786573,0,1,1,1,0,0
0.296166686101747,0.998091623497611,1.26820057874925,0.35524951,1.31634973,1,1,1,1,1
0.927764820031167,0.203273686557643,0.76380259126237,2.0405651,2.09640884,1,1,1,1,1
0.397996735779496,0.946957494857731,0.996688966494342,0.23006743,2.12078564,1,1,1,1,1
0,0,0,-0.37786573,0,0,1,0,0,0
1.07538969274028,0.0440949302180896,0,-0.37786573,0,1,1,1,0,0
0,0,0,-0.37786573,0,0,1,0,0,0
0,0,0,-0.37786573,0,0,1,0,0,0
0.7022705557181,0.372125874164298,0.825178777177497,-0.37786573,1.97452464,1,1,1,1,1
0.536623577826702,0.855455969479736,1.05197691876112,0.1269124,1.85873458,1,1,1,1,1
0.517424487295686,1.07790165305712,1.08730205172834,0.096555248,1.96538324,1,1,1,1,1
1.05022711947714,0.489280279392144,0,-0.37786573,0,1,1,1,0,0
0,0,0,-0.37786573,0,0,1,0,0,0
0,0,0,-0.37786573,0,0,1,0,0,0
0.495891466295083,2.17976090116001,0.762228708783439,-0.013448256,1.89529985,1,1,1,1,1
0,0,0,-0.37786573,0,0,1,0,0,0
0,0,0,-0.37786573,0,0,1,0,0,0
1.42653443915959,0.0440949302180896,0,-0.37786573,0,1,1,1,0,0
0,0,0,-0.37786573,0,0,1,0,0,0
0,0,0,-0.37786573,0,0,1,0,0,0
0,0,0,-0.37786573,0,0,1,0,0,0
1.13815769910152,0.307964342054138,1.11230693743924,-0.37786573,1.84959326,1,3,1,1,1
0.889047087066252,0.239402149087367,0.860773725951582,-0.37786573,2.06898484,1,1,1,1,1
1.11886919838332,0.402726129194381,1.07283080055123,0.20211383,1.70637928,1,3,1,1,1
0,0,0,-0.37786573,0,0,1,0,0,0
0.682694127263022,0.516543280767389,0.976076108446327,-0.37786573,1.68809665,1,1,1,1,1
1.24027411208231,0.239402149087367,1.29189674105624,-0.37786573,1.39862159,1,2,1,1,1
0.980534667125564,0.372125874164298,0.644519037814333,2.0104713,1.63934295,1,3,1,1,1
0.524466926672757,0.239402149087367,0,-0.37786573,0,1,1,1,0,0
0,0,0,-0.37786573,0,0,1,0,0,0
0.465199696315109,0.642712038906618,0.905435053637695,-0.37786573,1.57535373,1,1,1,1,1
0.937164710558629,0.203273686557643,0,-0.37786573,0,1,3,1,0,0
0,0,0,-0.37786573,0,0,1,0,0,0
0.43287703788803,0.461253124571302,0.790951923625238,-0.37786573,2.59613424,1,1,1,1,1
0,0,0,-0.37786573,0,0,1,0,0,0
0.328392432741167,0.642712038906618,0,-0.37786573,0,1,1,1,0,0
0,0,0,-0.37786573,0,0,1,0,0,0
0,0,0,-0.37786573,0,0,1,0,0,0
0,0,0,-0.37786573,0,0,1,0,0,0
0,0,0,-0.37786573,0,0,1,0,0,0
0.382634358674383,0.775703897769343,0,-0.37786573,0,1,1,1,0,0
0,0,0,-0.37786573,0,0,1,0,0,0
0.544613927489365,0.543082695024646,0,-0.37786573,0,1,1,1,0,0
0.46018757150253,0.73330851849469,0.746952092693345,-0.37786573,1.23407787,1,1,1,1,1
0.567152758622618,0.165790874841792,1.0541849311025,-0.37786573,2.19391624,1,1,1,1,1
0.497952519769709,0.340559607641916,0.385867557782265,-0.37786573,2.09640884,1,1,1,1,1
0.367149636300273,0.340559607641916,1.00088511662324,1.5130026,1.63020164,1,1,1,1,1
0.987625646369377,0.402726129194381,1.25011296032329,-0.37786573,1.7155206,1,3,1,1,1
0.448033333878771,0.642712038906618,0.807647496204279,0.70099832,2.26095254,1,1,1,1,1
1.23240267441768,0.165790874841792,0.878282408599162,2.0922908,1.36510343,1,3,1,1,1
0.745065186024891,0.516543280767389,1.43689732165685,-0.37786573,2.07507914,1,1,1,1,1
1.27001352409795,0.165790874841792,1.2507171486609,-0.37786573,1.04820442,1,2,1,1,1
0,0,0,-0.37786573,0,0,1,0,0,0
0.257906783103594,0.568935940069666,1.05653476671971,2.4758049,1.86178168,1,1,1,1,1
0,0,0,-0.37786573,0,0,1,0,0,0
1.08230024100437,0.126848204792475,0,-0.37786573,0,1,2,1,0,0
0.44304297252415,0.618719727377594,0.989028467396584,-0.37786573,2.21524594,1,1,1,1,1
0.449331085807203,0.711417192825003,0,-0.37786573,0,1,1,1,0,0
0.558178707830273,1.22063009906933,0.887357547053215,-0.035508222,2.26095254,1,1,1,1,1
0,0,0,-0.37786573,0,0,1,0,0,0
0.614982823389384,0.461253124571302,0,-0.37786573,0,1,1,1,0,0
1.00563200221976,0.489280279392144,0.786541968080175,0.61898134,1.7155206,1,3,1,1,1
0.791260663798628,0.165790874841792,1.07858706559933,2.1639033,2.01718404,1,1,1,1,1
0.234335091745988,1.15181014372802,0.885444661938952,0.2881477,1.61496611,1,1,1,1,1
0.764178942097222,0.489280279392144,0.653558934554739,-0.37786573,1.6088719,1,3,1,1,1
0,0,0,-0.37786573,0,0,1,0,0,0
0.831662502748685,0.340559607641916,1.05020700592232,0.73922462,2.11164434,1,1,1,1,1
0,0,0,-0.37786573,0,0,1,0,0,0
0.772975191341599,0.340559607641916,0.85450970242608,0.74831201,2.01413694,1,1,1,1,1
0,0,0,-0.37786573,0,0,1,0,0,0
0,0,0,-0.37786573,0,0,1,0,0,0
0,0,0,-0.37786573,0,0,1,0,0,0
0.266637291301833,0.543082695024646,0.481803918661952,1.1538203,1.97757174,1,1,1,1,1
0.815981773367654,0.372125874164298,0,-0.37786573,0,1,1,1,0,0
0.802028002163462,0.274270731105495,1.05741454648021,-0.37786573,2.32494174,1,1,1,1,1
0,2.50718899986536,0,-0.37786573,0,0,1,1,0,0
0.33228785142235,1.34550837376387,1.0338351114989,-0.37786573,1.56621241,1,1,1,1,1
0.948644091719101,0.6890358957988,1.3142511501098,-0.37786573,1.75513298,1,2,1,1,1
0,0,0,-0.37786573,0,0,1,0,0,0
1.0359627272112,0.340559607641916,0,-0.37786573,0,1,1,1,0,0
1.14416379180979,0.165790874841792,0,-0.37786573,0,1,1,1,0,0
0.884651104256311,0.239402149087367,1.13127140940157,1.7515466,1.72770902,1,3,1,1,1
0.527370040029209,0.836106276154839,0,-0.37786573,0,1,1,1,0,0
0.657825588345163,0.165790874841792,1.04041606943557,-0.37786573,2.00194854,1,1,1,1,1
0,0,0,-0.37786573,0,0,1,0,0,0
0,0,0,-0.37786573,0,0,1,0,0,0
0,0,0,-0.37786573,0,0,1,0,0,0
0.544024234056257,0.239402149087367,0,-0.37786573,0,1,1,1,0,0
0.560308884831125,0.239402149087367,0,-0.37786573,0,1,1,1,0,0
0.782082241499251,0.754730862331323,1.10212765252985,0.57766006,2.32798884,1,1,1,1,1
0.683464060102899,0.618719727377594,0,-0.37786573,0,1,1,1,0,0
0.7673293503181,0.402726129194381,0.755908299616371,2.7769399,2.19391624,1,1,1,1,1
0,0,0,-0.37786573,0,0,1,0,0,0
0,0,0,-0.37786573,0,0,1,0,0,0
0,0,0,-0.37786573,0,0,1,0,0,0
