"V1","V2","V3","V4","V5","V6","c4","c5","c6"
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0,0,1
0.10044166,0.016400912,-0.45638679,-0.85955255,-0.37786573,-0.94572324,0,0,1
0.040988248,-0.04552952,0.35508128,-0.85955255,-0.37786573,-0.94572324,0,0,1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0,0,1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0,0,1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0,0,1
-0.252383,-0.19150839,2.2034252,1.2607176,0.15509647,1.0866964,1,1,1
-0.20800467,-0.44365372,-0.095734317,0.29741874,-0.37786573,0.88863449,1,1,1
1.497004,-0.33306367,-0.230979,2.7459616,-0.37786573,0.64486602,1,1,1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0,0,1
-0.54219722,-0.42153571,2.1583436,0.058598265,-0.37786573,0.76065604,1,1,1
0.19292475,-0.0012934972,0.62557063,1.0269604,0.45425595,1.2360046,1,1,1
0.3472326,-0.049953122,-0.230979,0.6189403,0.74314274,0.95262371,1,1,1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0,0,1
-0.3894138,-0.45250093,-0.095734317,-0.85955255,-0.37786573,-0.94572324,0,0,1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0,0,1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0,0,1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0,0,1
-0.087742787,-0.2092028,0.80589687,0.25775598,0.20296989,1.2725698,1,1,1
0.32216393,0.56492759,-0.36622367,0.72611416,3.5478205,1.0257543,1,1,1
-0.14533299,-0.37287609,0.039510361,0.83581968,0.61908012,1.4462549,1,1,1
1.5464638,0.95420459,-0.14081588,1.2856123,-0.37786573,1.1354501,1,1,1
-0.30201221,-0.41711211,-0.0055711987,-0.85955255,-0.37786573,-0.94572324,0,0,1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0,0,1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0,0,1
-0.14177594,-0.28440404,-0.18589744,0.33539373,-0.37786573,1.4858672,1,1,1
0.16514594,0.68436485,-0.14081588,0.44931869,-0.37786573,1.1781095,1,1,1
0.012193148,-0.38172329,-0.18589744,0.88771883,-0.37786573,1.3731243,1,1,1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0,0,1
-0.27118451,-0.31979286,1.8427727,0.69826583,0.21669975,1.1750624,1,1,1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0,0,1
2.8701915,-0.076494735,-0.54654991,2.5552427,10.620608,1.1842038,1,1,1
0.39482921,1.0736418,0.039510361,-0.85955255,-0.37786573,-0.94572324,0,0,1
-0.015077505,-0.36402888,0.039510361,-0.85955255,-0.37786573,-0.94572324,0,0,1
0.033874165,-0.45250093,-0.14081588,-0.85955255,-0.37786573,-0.94572324,0,0,1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0,0,1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0,0,1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0,0,1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0,0,1
0.088754237,-0.3994177,-0.18589744,1.4518584,-0.37786573,1.6077515,1,1,1
3.7472564,-0.44365372,-0.54654991,-0.85955255,-0.37786573,-0.94572324,0,0,1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0,0,1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0,0,1
0.41430825,0.66224684,-0.230979,0.62737919,-0.37786573,0.31882569,1,1,1
0.081809537,-0.31979286,-0.27606055,-0.85955255,-0.37786573,-0.94572324,0,0,1
-0.19174391,-0.41268851,0.35508128,0.6303328,-0.37786573,1.4401607,1,1,1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0,0,1
0.25119248,-0.28882764,-0.095734317,0.16619406,-0.37786573,0.9983303,1,1,1
0.29336883,0.025248116,0.80589687,0.40923398,0.37273286,1.0562253,1,1,1
-0.33046854,-0.44807732,0.08459192,0.82231746,-0.37786573,0.85816343,1,1,1
0.025574401,-0.41268851,0.17475504,0.70290722,-0.37786573,1.0135658,1,1,1
-0.19445404,-0.36402888,0.17475504,0.50163979,0.24593744,1.3091351,1,1,1
0.09180313,0.10044935,1.0763862,0.90755021,-0.37786573,1.1384972,1,1,1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0,0,1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0,0,1
-0.47867861,-0.41268851,2.2034252,-0.019883376,0.10877054,0.74237341,1,1,1
0.98258801,-0.44365372,-0.54654991,-0.85955255,-0.37786573,-0.94572324,0,0,1
0.82031916,4.6656069,-0.27606055,1.8100891,0.98748156,0.5839239,1,1,1
-0.042517541,-0.45250093,0.08459192,-0.85955255,-0.37786573,-0.94572324,0,0,1
0.18496375,0.12256737,0.039510361,0.10585603,-0.37786573,1.1080261,1,1,1
0.15057901,-0.29325125,0.12967348,0.86198022,-0.37786573,1.5102441,1,1,1
-0.43243707,-0.21805001,5.7197868,0.69573417,-0.37786573,0.92215265,1,1,1
-0.40567457,-0.44365372,0.35508128,0.72147277,0.92535147,1.2024864,1,1,1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0,0,1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0,0,1
0.36247707,-0.2047792,-0.36622367,0.99911212,1.8078818,1.5041499,1,1,1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0,0,1
-0.1104401,-0.29325125,0.35508128,1.5467958,-0.37786573,0.70276103,1,1,1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0,0,1
-0.13771075,-0.42153571,-0.36622367,-0.85955255,-0.37786573,-0.94572324,0,0,1
-0.24408324,-0.43480652,0.26491816,-0.85955255,-0.37786573,-0.94572324,0,0,1
1.7776715,4.1568926,-0.45638679,1.2417301,-0.37786573,0.28530753,1,1,1
0.42057542,-0.44807732,-0.230979,-0.85955255,-0.37786573,-0.94572324,0,0,1
-0.22257161,-0.29325125,0.98622311,1.0944715,0.34059774,1.0074716,1,1,1
-0.25966647,-0.45250093,-0.050652758,0.62315975,-0.37786573,1.4127367,1,1,1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0,0,1
0.12195329,-0.28440404,0.08459192,1.1974259,0.43904446,1.4279722,1,1,1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0,0,1
0.86571378,-0.35960528,-0.230979,0.863668,0.66678891,0.96176503,1,1,1
0.14820765,0.55608039,-0.18589744,0.40501454,-0.37786573,0.98918898,1,1,1
1.0455985,0.038518923,-0.41130523,0.83666357,2.8835521,1.1080261,1,1,1
-0.2415425,-0.45250093,-0.0055711987,-0.85955255,-0.37786573,-0.94572324,0,0,1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0,0,1
-0.13296803,-0.4082649,-0.14081588,-0.85955255,-0.37786573,-0.94572324,0,0,1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0,0,1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0,0,1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0,0,1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0,0,1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0,0,1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0,0,1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0,0,1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0,0,1
-0.20038244,-0.41268851,-0.32114211,-0.85955255,-0.37786573,-0.94572324,0,0,1
-0.33893769,-0.37287609,0.44524439,-0.85955255,-0.37786573,-0.94572324,0,0,1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0,0,1
-0.36908785,-0.37729969,2.8796486,0.30163819,0.097114978,0.90387002,1,1,1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0,0,1
-0.31878112,-0.36402888,1.5722834,0.697,-0.37786573,1.0501311,1,1,1
0.36992992,-0.24016802,-0.27606055,0.75902581,-0.37786573,0.76370315,1,1,1
-0.1173848,-0.45250093,0.67065219,0.73539693,-0.37786573,0.62963049,1,1,1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0,0,1
0.64399152,-0.41711211,-0.14081588,-0.85955255,-0.37786573,-0.94572324,0,0,1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0,0,1
-0.017279483,-0.31536926,1.7075281,-0.85955255,-0.37786573,-0.94572324,0,0,1
-0.08333883,-0.30209845,-0.14081588,-0.85955255,-0.37786573,-0.94572324,0,0,1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0,0,1
-0.35553722,-0.44807732,-0.45638679,0.80122024,5.7913849,0.98309477,1,1,1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0,0,1
0.051320607,-0.36402888,-0.36622367,0.95438603,1.7116411,1.3091351,1,1,1
-0.070973875,-0.3994177,-0.095734317,0.26872653,-0.37786573,0.9952832,1,1,1
-0.15583473,-0.17381398,1.301794,-0.85955255,-0.37786573,-0.94572324,0,0,1
0.58690946,1.2727039,0.12967348,1.1628265,0.29180241,1.1994393,1,1,1
0.00050572539,0.05178973,-0.27606055,0.0071210601,-0.37786573,1.1141203,1,1,1
0.23154406,-0.12515436,-0.41130523,-0.85955255,-0.37786573,-0.94572324,0,0,1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0,0,1
-0.18479921,-0.36845248,0.98622311,2.1143109,0.29400841,0.55345284,1,1,1
-0.28083934,-0.45250093,0.53540751,0.68349778,-0.37786573,1.2512401,1,1,1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0,0,1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0,0,1
0.75866377,0.60474001,-0.095734317,1.3683134,-0.37786573,1.1080261,1,1,1
0.86859329,0.22431022,-0.27606055,0.87548244,1.4393487,1.1202145,1,1,1
0.46122732,1.2284679,0.30999972,-0.85955255,-0.37786573,-0.94572324,0,0,1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0,0,1
-0.15329398,-0.3949941,0.17475504,1.1889871,-0.37786573,0.4803223,1,1,1
-0.48409887,-0.4038413,2.428833,-0.85955255,-0.37786573,-0.94572324,0,0,1
-0.3209831,-0.42595931,-0.0055711987,0.25142681,-0.37786573,1.4279722,1,1,1
0.038278121,-0.24901522,0.35508128,1.4155712,0.65862343,1.2451459,1,1,1
0.30810514,-0.43480652,-0.45638679,-0.85955255,-0.37786573,-0.94572324,0,0,1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0,0,1
-0.19309898,-0.36402888,-0.095734317,-0.85955255,-0.37786573,-0.94572324,0,0,1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0,0,1
-0.068602514,-0.14284877,3.5107904,0.86451189,0.56633375,0.82159816,1,1,1
0.095190789,-0.37729969,-0.32114211,0.75396248,1.8095939,1.1293559,1,1,1
0.063346796,-0.24901522,-0.0055711987,0.08349298,-0.37786573,1.2024864,1,1,1
0.92448966,1.1621139,-0.32114211,1.7527047,2.037964,0.98309477,1,1,1
0.39567613,0.47645554,0.40016284,-0.85955255,-0.37786573,-0.94572324,0,0,1
0.64839547,0.1889214,0.17475504,1.0050193,-0.37786573,1.190298,1,1,1
0.20783044,-0.28440404,0.12967348,0.99025129,0.31373068,1.1659211,1,1,1
-0.097397614,-0.45250093,0.12967348,-0.85955255,-0.37786573,-0.94572324,0,0,1
0.078421878,0.33490027,0.039510361,0.56239977,-0.37786573,0.74237341,1,1,1
0.6858291,-0.45250093,-0.50146835,-0.85955255,-0.37786573,-0.94572324,0,0,1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0,0,1
0.30251551,0.0075537073,-0.41130523,-0.85955255,-0.37786573,-0.94572324,0,0,1
0.28659351,-0.23132081,0.08459192,-0.85955255,-0.37786573,-0.94572324,0,0,1
-0.029136289,0.13141457,1.6173649,0.84974384,-0.37786573,0.90082291,1,1,1
-0.11365838,-0.42595931,0.49032595,1.2522787,0.54108003,1.1293559,1,1,1
1.8916663,-0.23132081,-0.36622367,-0.85955255,-0.37786573,-0.94572324,0,0,1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0,0,1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0,0,1
-0.27508032,-0.42153571,0.30999972,0.96240297,-0.37786573,1.3761714,1,1,1
0.54168422,0.72417727,0.17475504,0.40332676,0.22960648,0.91301134,1,1,1
-0.53152609,-0.30209845,0.2198366,-0.44604713,2.4961198,0.88863449,1,0,1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0,0,1
-0.14042088,-0.17381398,-0.0055711987,0.59953087,-0.37786573,1.3243706,1,1,1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0,0,1
0.60266208,1.0117114,0.49032595,0.53286367,-0.37786573,0.97395345,1,1,1
1.190929,4.953141,-0.32114211,1.5105086,0.57956973,0.67838418,1,1,1
3.228267,-0.41268851,-0.50146835,-0.85955255,-0.37786573,-0.94572324,0,0,1
0.52169703,0.74629528,-0.14081588,0.40121704,1.1448646,1.0288014,1,1,1
-0.19665602,0.41452511,9.2361485,1.0214752,0.046080728,0.77284447,1,1,1
0.13143874,-0.42153571,-0.36622367,1.5337156,-0.37786573,1.4066425,1,1,1
-0.13618631,-0.32421646,0.08459192,-0.85955255,-0.37786573,-0.94572324,0,0,1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0,0,1
0.3253822,1.8433486,0.35508128,0.73117749,0.72253148,0.5839239,1,1,1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0,0,1
-0.12670086,-0.31979286,0.71573375,0.2894018,-0.37786573,0.92519976,1,1,1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0,0,1
0.60537221,1.1178779,-0.18589744,-0.85955255,-0.37786573,-0.94572324,0,0,1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0,0,1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0,0,1
0.43632803,-0.38614689,-0.27606055,0.84046107,1.0975509,1.0379427,1,1,1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0,0,1
-0.38297725,-0.4082649,1.4821203,1.3016462,0.1218419,0.86121054,1,1,1
-0.26762747,-0.43923012,0.26491816,0.5750581,-0.37786573,0.88863449,1,1,1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0,0,1
0.16108075,-0.37729969,-0.41130523,-0.85955255,-0.37786573,-0.94572324,0,0,1
-0.2891391,-0.45250093,-0.41130523,1.1240076,4.9025988,1.2116277,1,1,1
-0.17649945,-0.3994177,0.2198366,-0.85955255,-0.37786573,-0.94572324,0,0,1
-0.017957015,-0.13842517,0.67065219,0.83877329,0.53561443,1.0348956,1,1,1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0,0,1
-0.017279483,-0.44365372,-0.32114211,1.7037591,3.1986145,1.3487475,1,1,1
0.043190226,-0.38172329,-0.14081588,0.57969948,0.9790856,1.4157838,1,1,1
-0.34842313,-0.36402888,0.039510361,0.045096048,1.2838424,1.190298,1,1,1
0.042682078,-0.28440404,-0.0055711987,0.78687414,-0.37786573,1.0166129,1,1,1
-0.22036963,-0.44807732,0.71573375,1.2843465,-0.37786573,0.70276103,1,1,1
0.77695712,2.940402,1.0313047,1.7548144,-0.37786573,0.34320254,1,1,1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0,0,1
0.81964162,-0.45250093,-0.50146835,-0.85955255,-0.37786573,-0.94572324,0,0,1
-0.18547674,-0.41268851,-0.0055711987,0.0016357841,1.2940492,0.90082291,1,1,1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0,0,1
-0.028797523,-0.15611958,-0.36622367,1.4564998,3.2450722,1.3609359,1,1,1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0,0,1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0,0,1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0,0,1
-0.30573863,-0.33306367,-0.18589744,-0.85955255,-0.37786573,-0.94572324,0,0,1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0,0,1
-0.2405262,-0.39057049,-0.27606055,-0.28570829,-0.37786573,1.0653666,1,1,1
0.15311975,0.069484139,0.30999972,0.56197782,0.29795945,1.1598269,1,1,1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0,0,1
-0.29760825,-0.35518168,-0.59163147,0.15311379,-0.37786573,0.57173548,1,1,1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0,0,1
-0.16379573,-0.23132081,0.2198366,-0.85955255,-0.37786573,-0.94572324,0,0,1
-0.077749193,-0.38614689,-0.18589744,0.27716542,-0.37786573,1.0897435,1,1,1
-0.12128061,-0.45250093,-0.41130523,-0.85955255,-0.37786573,-0.94572324,0,0,1
0.43785248,0.21103941,-0.27606055,1.0168338,-0.37786573,1.2146748,1,1,1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0,0,1
0.4724066,0.1889214,-0.18589744,1.4083981,-0.37786573,1.1202145,1,1,1
0.052675671,-0.28882764,-0.32114211,0.65269585,-0.37786573,1.0897435,1,1,1
0.91500422,1.8566194,0.40016284,2.3750725,-0.37786573,1.2756169,1,1,1
1.2588516,4.8204329,0.08459192,1.0624038,-0.37786573,0.7911271,1,1,1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0,0,1
-0.60622397,-0.45250093,6.1706024,1.4830822,-0.37786573,0.16342329,1,1,1
0.18310054,0.30393506,0.80589687,-0.85955255,-0.37786573,-0.94572324,0,0,1
-0.16023868,-0.33748727,-0.230979,0.71092416,1.5576494,1.4645375,1,1,1
0.579626,1.1886555,0.08459192,1.0961593,0.54177146,0.89777581,1,1,1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0,0,1
-0.049123476,-0.27555684,-0.27606055,-0.85955255,-0.37786573,-0.94572324,0,0,1
0.060467286,-0.2092028,0.30999972,0.64299113,0.35037656,1.3944541,1,1,1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0,0,1
0.31420293,-0.2092028,0.62557063,-0.85955255,-0.37786573,-0.94572324,0,0,1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0,0,1
-0.35028634,-0.43923012,0.44524439,0.28518236,-0.37786573,0.98309477,1,1,1
1.3025524,4.7408081,-0.27606055,-0.85955255,-0.37786573,-0.94572324,0,0,1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0,0,1
0.22239738,0.025248116,0.08459192,0.57590199,-0.37786573,1.0958377,1,1,1
0.45021743,-0.18266119,-0.14081588,1.0020657,0.65500165,1.2664756,1,1,1
0.58030353,-0.45250093,0.12967348,-0.85955255,-0.37786573,-0.94572324,0,0,1
-0.017787632,-0.31536926,-0.27606055,0.72527027,2.4600995,1.3152293,1,1,1
-0.17717698,-0.42595931,0.67065219,1.1193663,-0.37786573,1.4767259,1,1,1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0,0,1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0,0,1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0,0,1
-0.24476077,-0.38172329,-0.32114211,0.80712747,3.6836045,0.85816343,1,1,1
0.8010095,1.1842319,-0.36622367,-0.85955255,-0.37786573,-0.94572324,0,0,1
-0.29743887,-0.44365372,-0.59163147,0.60712586,-0.37786573,0.27616621,1,1,1
-0.38043651,-0.34633447,0.26491816,0.16619406,1.0035491,1.1689682,1,1,1
-0.043364456,-0.34633447,-0.050652758,0.91936465,-0.37786573,1.0897435,1,1,1
0.84149202,1.6354393,-0.36622367,1.8873049,-0.37786573,1.3365591,1,1,1
0.46664758,-0.33748727,0.35508128,1.6168386,-0.37786573,1.0684137,1,1,1
-0.097905763,-0.38172329,0.40016284,-0.85955255,-0.37786573,-0.94572324,0,0,1
-0.077749193,-0.36402888,-0.18589744,-0.85955255,-0.37786573,-0.94572324,0,0,1
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0,0,1
